dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.0.0,is_valid_v_1.0.1,is_valid_v_1.0.2,is_valid_v_1.0.3,is_valid_v_2.0.0,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,is_empty,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
6018fce37930b543cd472263,borne-irve-exadys,https://demo.data.gouv.fr/fr/datasets/borne-irve-exadys/,52f99086-21f3-460d-bd76-8e0c1218bff1,20210201-declaration-bornes-exadys.csv,2021-02-02T08:19:33.262000,exadys,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5b3f674ac751df051a5195c1,localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06,https://demo.data.gouv.fr/fr/datasets/localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06/,4477b75b-f5b6-495b-8588-221cad8798bc,irve-wiizcacpl-20200518.csv,2020-05-18T12:04:49.715000,communaute-dagglomeration-cannes-lerins-1,,1 - schema request,,True,True,True,True,False,True,1.0.3,True,True,False,False,True,False,etalab/schema-irve,True,False,False
5b3f674ac751df051a5195c1,localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06,https://demo.data.gouv.fr/fr/datasets/localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06/,08d2bbe1-6194-4b2a-bd0c-715e9621802d,irve-wiizcapl-20190129.csv,2019-01-29T15:46:10.221000,communaute-dagglomeration-cannes-lerins-1,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5a7d59e7c751df5704e3519d,infrastructures-de-recharge-pour-vehicules-electriques-sidelc,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-sidelc/,05ab8a52-2976-489c-a6db-01bcbefa4e92,IRVE_SIDELC_20180209.csv,2018-02-09T10:45:13.576000,leonard-du-mas-de-paysac,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,1e5973fe-785d-48d1-bb2b-671db99c2c60,irve-te61-20200603.csv,2020-07-10T11:17:11.114000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,40f5e942-5245-4837-b140-8e4c5bc61529,irve-te61-20200309.csv,2020-03-09T15:36:37.169000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,3d8e4ead-0ed9-4f3f-b181-6bb7f57a6c44,irve-te61-20191224.csv,2020-01-20T16:53:28.908000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,3b119cfa-1a9a-4ead-99b8-2eb0b504ba11,irve-te61-20191010.csv,2019-11-29T12:29:24.539000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,39e1d7fe-be0e-4c52-8d95-4fb5070f2070,irve-te61-20190823.csv,2019-09-11T10:59:05.581000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,a8964b82-24c4-4602-a153-72c850175a56,20190705-te61.csv,2019-07-30T11:07:24.742000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,47e3be73-c2ab-4512-b12d-9ba1afbbe5fe,20190426-s61.csv,2019-05-31T09:41:02.009000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892d5d634f414f7ce42e17,bornes-de-recharge-du-reseau-te61,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,d95a80fe-cb0f-49ec-8319-5aa41795d4dc,20181130-te61.csv,2019-03-13T17:18:47.059000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5f588ae47f690901ede4f461,bornes-irve-pays-de-gex-agglo-2,https://demo.data.gouv.fr/fr/datasets/bornes-irve-pays-de-gex-agglo-2/,54135a75-8d1e-4ad7-81d2-8c1ca262ae1f,irve-pdga-v3.csv,2020-09-09T09:57:33.580000,pays-de-gex-agglo,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5e846151e9a643576341e9e7,infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/,4e9608c9-442a-4b39-8ed3-3eb92491a9bb,irve-hdf-20200318.csv,2020-04-01T11:39:56.611000,alexandre-court-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5bd06d168b4c413e0b092a0b,installations-de-recharge-de-vehicules-electriques,https://demo.data.gouv.fr/fr/datasets/installations-de-recharge-de-vehicules-electriques/,cb5b0952-6275-4494-a24d-c78d04dd7b9f,tableau-irve-gouv.csv,2019-02-12T10:59:11.504000,chambery-grand-lac-economie-1,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5b3f674ac751df051a5195c1,localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06,https://demo.data.gouv.fr/fr/datasets/localisations-geographiques-et-caracteristiques-techniques-des-stations-et-des-points-de-recharge-pour-vehicules-electriques-du-reseau-wiiiz-implantes-sur-le-territoire-de-la-communaute-dagglomeration-cannes-lerins-france-department-06/,3bd50899-ebbd-4e14-8a0f-e9458ac14c98,wiiiz-open-data-17022021-cacpl.xlsx,2021-03-25T11:38:22.904000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5d260af0634f4137439e9426,infrastructures-de-recharge-pour-vehicules-electriques-metropole-aix-marseille-provence,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-metropole-aix-marseille-provence/,df922622-a1c3-4e27-abe0-2590e38ff545,irve-mamp-20210409.csv,2021-04-09T18:39:52.840000,alexandre-court-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,3187539c-9f5a-4683-8039-73a7173c08ba,irve-modulo-20200309.csv,2020-03-09T15:36:53.890000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,627dabce-a369-4161-990f-dc10bb018852,irve-modulo-20200108.csv,2020-01-20T16:54:42.308000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,e4c1e1ad-b4fb-44cb-b205-8b051bcbfdb0,irve-modulo-20191023.csv,2019-11-29T12:29:52.756000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,4e08e3fc-57c6-4415-bc35-d226827bf1fd,irve-modulo-20190827.csv,2019-09-11T10:56:03.954000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,e8cb8d24-ff18-4459-8ca7-3f9e4ea6f05a,20190705-modulo.csv,2019-07-30T11:09:55.892000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,686d6a13-9325-456f-b11f-49d4934e5386,20190111-enersieil.csv,2019-03-13T16:51:45.169000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
58be7729c751df502a6894ff,irve-se61-20170306,https://demo.data.gouv.fr/fr/datasets/irve-se61-20170306/,9884dfaf-af80-4987-8353-99b920b1606d,IRVE_Se61_20180615.csv,2018-07-24T16:07:09.861000,leonard-du-mas-de-paysac,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
58be7729c751df502a6894ff,irve-se61-20170306,https://demo.data.gouv.fr/fr/datasets/irve-se61-20170306/,0ea3d6d8-04e6-42d7-a2a3-48dd35ba4a9e,IRVE_Se61_20170306.csv,2017-03-07T10:02:43.713000,leonard-du-mas-de-paysac,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,35b4cdb3-b731-4e7f-813a-e9a91f9c77cd,irve-sde29-20210312.csv,2021-03-12T14:46:36.534000,service-sig-sdef,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,bba5a332-470a-4901-9c1a-5a4f53c60a1b,irve-sde29-20190118.xls,2019-01-18T14:19:17.155000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,ef3b67f9-915c-4252-b67e-b2a1f70e7831,IRVE_SDE29_20180404.csv,2018-04-04T11:30:47.288000,service-sig-sdef,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,04d40b0d-dc78-4a60-a12e-53db2d7d3389,IRVE_SDE29_20170822.csv,2017-08-22T15:41:12.653000,service-sig-sdef,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,7cddde99-9481-4bb8-a659-ccaad5243e11,IRVE_SDE29_20170515.csv,2017-05-23T15:05:58.039000,service-sig-sdef,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
57bc425388ee380703b627aa,bornes-de-recharge-pour-vehicules-electriques-sde29,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-sde29/,c72e84d4-b640-4d68-a0b7-997ecdb0ffa7,IRVE_SDE29_20170126.csv,2017-02-08T15:56:53.235000,service-sig-sdef,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c892700634f413f607d6e70,bornes-de-recharge-du-reseau-modulo,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-modulo/,7a8b8e81-04b1-44a8-81d7-0ec56f9ce107,irve-modulo-20200428.csv,2020-07-10T11:37:03.202000,gireve-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
583d971dc751df6879c0bb7e,syane-bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/syane-bornes-de-recharge-pour-vehicule-electrique/,51f7595a-4ceb-4e46-8490-bbf14478d66c,SYANE_26/03/20_IRVE_Bornes de recharge,2020-03-26T10:59:26.592000,gabrielle-caro,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
577d1c3f88ee386e530ddd2c,reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/,6b79f229-4fe3-4294-a1f8-7feccec3ca31,irve-siege27-20200113.xlsx,2020-01-13T14:27:02.676000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
577d1c3f88ee386e530ddd2c,reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/,01905244-4ebf-404e-b23a-b509ea738f60,irve-siege27-20200113.csv,2020-01-13T14:27:19.599000,christophe-gaillard,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c4aec6c9ce2e72ff5275b6c,bornes-de-recharge-de-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-vehicules-electriques-irve/,aaef336b-5d71-4271-b38e-6a7bd1a1eddb,Export au format GeoJSON,2020-10-23T15:18:11,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c4aec6c9ce2e72ff5275b6c,bornes-de-recharge-de-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-vehicules-electriques-irve/,f48a85fd-43f5-42dd-a692-891fbba07334,Export au format Shapefile,2020-10-23T15:18:11,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5e74d1996799f352767df801,infrastructures-de-recharge-des-vehicules-electriques-irve-a-antibes,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-des-vehicules-electriques-irve-a-antibes/,6e85cabe-dd9c-4d16-b085-3c1c67c35b69,antibes-irve.xlsx,2021-03-22T17:57:33.656000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5e74d1996799f352767df801,infrastructures-de-recharge-des-vehicules-electriques-irve-a-antibes,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-des-vehicules-electriques-irve-a-antibes/,810f064b-3bd1-48db-b435-bb3f337f1c2a,antibes-irve.csv,2021-03-22T17:57:53.682000,ville-dantibes,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
54b7ce3ec751df56d15fa5a2,stations-de-recharge-pour-vehicules-electriques-sur-le-territoire-vendeen,https://demo.data.gouv.fr/fr/datasets/stations-de-recharge-pour-vehicules-electriques-sur-le-territoire-vendeen/,9e6f5b16-eaaa-4ac2-8076-c1c64e9de993,irve-sydev-20210113.csv,2021-01-18T10:13:37.344000,sydev,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
56ceb2aec751df7fceabb90c,stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne,https://demo.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/,99002f5b-f957-45e2-9d7a-ce04c66b3ad3,irve-soregies-20200430.csv,2020-04-09T16:49:58.458000,soregies,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
56ceb2aec751df7fceabb90c,stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne,https://demo.data.gouv.fr/fr/datasets/stations-de-recharge-publiques-pour-vehicules-electriques-sur-le-departement-de-la-vienne/,029d9968-a677-4568-83ba-d3ec2b8fbbd3,irve-soregies-20200430.xlsx,2020-04-09T16:51:57.529000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
53cdf714a3a7292987895b28,caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public,https://demo.data.gouv.fr/fr/datasets/caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public/,4a756775-6e30-4d5c-aa69-490b50f5378b,irve-e55c-ajourle.23.03.21.xlsx,2021-03-23T09:14:47.492000,,wrong-file-format,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
53cdf714a3a7292987895b28,caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public,https://demo.data.gouv.fr/fr/datasets/caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public/,c7e5ebfd-21a5-4372-9cae-1373337d1632,irve-e55c-ajourle.05.02.201.csv,2021-03-19T17:50:02.223000,plus-de-bornes,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
53cdf714a3a7292987895b28,caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public,https://demo.data.gouv.fr/fr/datasets/caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public/,d4f45614-340f-44cb-a59d-490bb9e1f283,irve-e55c-ajourle.18.11.20.csv,2020-11-20T16:43:01.672000,plus-de-bornes,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
53cdf714a3a7292987895b28,caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public,https://demo.data.gouv.fr/fr/datasets/caracteristiques-des-points-de-charge-pour-vehicules-electriques-electric-55-charging-e55c-ouverts-au-public/,a9c16cd3-f4c2-407c-8e3b-a1b3ae8a7f23,irve-e55c-ajourle.14.09.20.csv,2020-09-14T14:08:07.359000,plus-de-bornes,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
58da1735c751df0448d71a61,sde07-bornes-de-recharge-pour-vehicule-electrique-3,https://demo.data.gouv.fr/fr/datasets/sde07-bornes-de-recharge-pour-vehicule-electrique-3/,abef512f-da52-4178-bc10-4cd06ef07c35,SDE07_26/03/20_IRVE_Bornes de recharge,2020-03-26T10:46:57.738000,syndicat-departemental-denergies-de-lardeche,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5745a40a88ee3824aad1b934,infrastructures-de-recharge-pour-vehicules-electriques-sieml,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-sieml/,aced553d-c529-4aef-b20b-87f2c5e1ec74,irve-sieml-20201007.csv,2020-10-07T11:57:49.159000,alexandre-court-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
583d869ec751df49bbc0bb7e,sded-bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/sded-bornes-de-recharge-pour-vehicule-electrique/,28c16aca-15f8-4801-86a2-732c4828fa01,SDED_26/03/20_IRVE_Bornes de recharge,2020-03-26T10:50:37.792000,gabrielle-caro,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5d2609fd634f4136ed74f452,infrastructures-de-recharge-pour-vehicules-electriques-grenoble-alpes-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-grenoble-alpes-metropole/,9a6453ff-e6df-4538-ab3c-3c4ac21fda01,irve-grenoble-20201007.csv,2020-12-16T17:24:33.587000,alexandre-court-2,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5821b44b88ee385387c65bb3,reseau-de-bornes-de-recharge-pour-vehicules-electriques-31-irve,https://demo.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-31-irve/,bad9974a-56c9-45fd-bb7b-528fed9d007c,irve-sdehg-20190528.csv,2021-01-28T14:53:43.265000,syndicat-departemental-denergie-de-la-haute-garonne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5880d9f788ee3849949b81a7,reseau-de-bornes-de-recharge-pour-vehicules-electriques-du-syndicat-departemental-denergie-des-hautes-pyrenees-sde65,https://demo.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-du-syndicat-departemental-denergie-des-hautes-pyrenees-sde65/,5f6e45e2-95bd-46b2-817c-78f533405415,IRVE_SDE65_20170810.csv,2017-10-20T14:57:18.987000,serge-cieutat,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
583e8d8588ee380f8fc65bb3,sedi-bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/sedi-bornes-de-recharge-pour-vehicule-electrique/,c47a1b03-2f39-4eba-90f9-4b36be559b8d,SEDI_26/03/20_IRVE_Bornes de recharge,2020-03-26T10:53:58.227000,gabrielle-caro,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
583e801488ee387693c65bb3,syme05-bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/syme05-bornes-de-recharge-pour-vehicule-electrique/,45990a66-3c4d-4287-bc9b-f96bd5712389,SYME05_26/03/20_IRVE_Bornes de recharge,2020-03-26T11:11:24.099000,gabrielle-caro,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5ab1229388ee385157e45dd4,irve-bornes-de-recharge-pour-vehicule-electrique-departement-du-var-mouvelecvar,https://demo.data.gouv.fr/fr/datasets/irve-bornes-de-recharge-pour-vehicule-electrique-departement-du-var-mouvelecvar/,0e857a6c-a1f0-4fc2-a82a-7e3a7cda29f2,irve-mouvelecvar-20201015.csv,2020-10-16T11:16:12.816000,symielecvar-symielec,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,cd04822a-97ac-4291-9c50-6207764ea73b,IRVE_USEDADIRVE02_20170120.csv,2017-01-23T08:15:53.103000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,74930a1b-11b1-4af9-b665-4ac14c2ea532,IRVE_USEDADIRVE02_20170207.csv,2017-02-07T14:45:22.159000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,e5519a59-a55a-4824-b030-fad5a77f8b58,IRVE_USEDADIRVE02_20170316.csv,2017-03-16T11:15:33.114000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5c6403b3634f410bee98c9cb,bornes-de-recharges-ecocharge77,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharges-ecocharge77/,6d189577-af67-4d72-ba60-73fa62fd35fc,IRVE_sdesm_20210518.csv,2021-05-18T12:24:20.435000,marc-boitel,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,bdb72f0a-0209-49bc-8fc0-67c89929face,IRVE_USEDADIRVE02_20170623.csv,2017-06-23T14:35:35.942000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,e18a9301-f0ec-4c84-aec8-494c9d1fbc6d,IRVE_USEDADIRVE02_20180806.csv,2018-08-06T15:23:15.306000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,48cf96a0-09e5-4439-b657-771e152bd111,irve-usedadirve02-20200108.csv,2020-01-08T17:10:09.606000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
5770e8d088ee384771ab6512,useda-dirve02,https://demo.data.gouv.fr/fr/datasets/useda-dirve02/,23e00253-d144-447a-ae1c-92b2b774ab07,irve-usedadirve02-20200903.csv,2020-09-03T15:05:38.142000,union-des-secteurs-denergie-du-departement-de-laisne,,1 - schema request,,False,False,False,False,False,False,,False,False,False,True,True,,etalab/schema-irve,False,False,True
