COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
CAVEM,20003531900017,C_20130222_48,2013-02-22,4.5,fonction publique/régime indemnitaire,Gratification financière des stagiaires de l’enseignement supérieur,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_47,2013-02-22,4.5,fonction publique/régime indemnitaire,Création d’emplois saisonniers 2013 pour le centre de voile et kayak intercommunal Mer Estérel des Issambres,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_46,2013-02-22,4.5,fonction publique/régime indemnitaire,Rémunération du Directeur de la régie à simple autonomie financière du centre de voile et kayak intercommunal Mer Estérel des Issambres,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_45,2013-02-22,4.5,fonction publique/régime indemnitaire,Conditions de recrutement et de rémunération du personnel de la régie à simple autonomie financière du centre de voile et kayak intercommunal Mer Estérel des Issambres,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_44,2013-02-22,4.4,fonction publique/autres catégories de personnels,Service Intercommunal d’Hygiène et de Santé – Convention de prestation de service,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_43,2013-02-22,4.4,fonction publique/autres catégories de personnels,Convention avec le centre de gestion du Var – Examens psychotechniques,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_42,2013-02-22,4.5,fonction publique/régime indemnitaire,Indemnité de fonction Vice-Présidents,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_41,2013-02-22,9.1,autres domaines de compétences/autres domaines de compétences des communes,Contrat de délégation de service public – Surtaxe eau-production – Irrécouvrabilités du 1er juillet au 30 septembre 2012 – Villes de Fréjus et Saint-Raphaël,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_40,2013-02-22,9.1,autres domaines de compétences/autres domaines de compétences des communes,Contrat de délégation de service public – Surtaxe assainissement – Irrécouvrabilités du 1er août au 31 octobre 2012 – Villes de Fréjus et Saint-Raphaël,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_39,2013-02-22,8.7,domaines de compétences par thèmes/transports,Avenant de transfert de la convention de répartition des compétences de transports publics avec le département du Var,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_38,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Avenant fin de gestion année 2012 – Convention de délégation de compétence des aides publiques à la pierre,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_37,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Approbation de la convention fixant les modalités d’application de la mise en jeu des garanties d’emprunts accordées à la Société Nationale Immobilière (SNI),,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_14,2013-04-12,7.2,finances locales/fiscalité,Contrat de territoire 2013-2015 – Dispositif des aides aux communes et EPCI du conseil général du Var,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_16,2013-04-12,5.4,institutions et vie politique/délégation de fonctions,Délégations au Bureau,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130923_15,2013-09-23,5.7,institutions et vie politique/intercommunalité,Pôle touristique Estérel – Côte d'Azur – Convention de participation,,,SPREF0831,2013-09-30,52,49,49,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_17,2013-04-12,5.7,institutions et vie politique/intercommunalité,Locaux à usage professionnel zone artisanale des Garillans à Roquebrune-sur-Argens – Avenant au bail du 28 décembre 2009,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_46,2013-04-12,7.5,finances locales/subventions,Mission Locale Est Var – Convention attributive d'une subvention spécifique de fonctionnement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_45,2013-04-12,7.5,finances locales/subventions,Association « La Compagnie de théâtre le Forum » - Convention de financement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_44,2013-04-12,7.5,finances locales/subventions,Association « Agora école d’art » - Convention de financement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_43,2013-04-12,7.5,finances locales/subventions,"Association ""Les P'tits Bout'Chons"" – Convention de financement",,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_42,2013-04-12,7.5,finances locales/subventions,Association CORAIL – Convention de financement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_41,2013-04-12,7.5,finances locales/subventions,Association « Loge Toit » - Convention de financement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_40,2013-04-12,7.5,finances locales/subventions,Association Varoise de Secours aux Animaux – Convention de financement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_39,2013-04-12,7.5,finances locales/subventions,Association Club Athlétic Raphaelo/Fréjusien – Convention de Partenariat,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_38,2013-04-12,8.9,domaines de compétences par thèmes/culture,Club Athlétique Raphaëlo-Fréjusien – Convention de mise à disposition d’un équipement sportif et d’un local à usage de club-house stade « Eugène Rossi »,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_37,2013-04-12,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Contrat urbain de cohésion sociale – Programmation 2013,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_36,2013-04-12,7.10,finances locales/divers,Entretien des ouvrages DFCI – Demande de subvention pour la zone d’appui des Petites Maures,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_35,2013-04-12,7.5,finances locales/subventions,Maison de l'Emploi Est Var – Convention attributive d'une subvention spécifique de fonctionnement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_34,2013-04-12,8.4,domaines de compétences par thèmes/aménagement du territoire,Travaux pour le réaménagement du centre ville de Puget-sur-Argens – Convention constitutive d'un groupement de commandes entre la commune de Puget-sur-Argens et la communauté d'agglomération Var Estérel Méditerranée - Modification,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_33,2013-04-12,3.5,domaine et patrimoine/actes de gestion du domaine public,"Cession gratuite d'emprises foncières correspondant au poste de refoulement d'eaux usées et au poste de relèvement d'eaux pluviales avec constitution de servitudes de passage – Cession à titre gratuite d'un demi-lit du cours d'eau du petit Pédégal – Parcelle AN n° 520 commune de Saint-Raphaël, résidence les Magnolias – Propriété de la Société ERILIA",,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_32,2013-04-12,3.5,domaine et patrimoine/actes de gestion du domaine public,Lotissement Epsilon II à Saint-Raphaël – Cession du lot n° 13 A,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_31,2013-04-12,3.5,domaine et patrimoine/actes de gestion du domaine public,Pôle production du grand Capitou à Fréjus – Concession d'aménagement de ZAC – Cession des terrains au concessionnaire de la ZAC – Modalités de paiement,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_30,2013-04-12,3.5,domaine et patrimoine/actes de gestion du domaine public,Pôle production du grand Capitou à Fréjus – Modification n° 1 du dossier de réalisation de la ZAC,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_29,2013-04-12,3.5,domaine et patrimoine/actes de gestion du domaine public,Grand Capitou à Fréjus – Convention d'occupation précaire et révocable au bénéfice de la société Mauduit,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_28,2013-04-12,9.1,autres domaines de compétences/autres domaines de compétences des communes,Avenant à la convention portant mise à disposition à titre gratuit d'un terrain départemental pour l'installation et le stockage de matériels et de matériaux en vue de la réalisation d'un réservoir d'eau potable chemin de Bellevue à Fréjus,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_27,2013-04-12,9.1,autres domaines de compétences/autres domaines de compétences des communes,Choix du mode de gestion pour le service de distribution d’eau potable de Roquebrune sur Argens,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_26,2013-04-12,9.1,autres domaines de compétences/autres domaines de compétences des communes,Bordereau de prix – Prestations complémentaires,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_25,2013-04-12,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la Société Nationale Immobilière pour l’opération de construction de 19 logements locatifs sociaux à Fréjus – « Les Jardins d’Aurélien »,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_24,2013-04-12,7.5,finances locales/subventions,Opération d’acquisition en vente en état futur d’achèvement de 8 logements locatifs sociaux à Fréjus – Résidence « Villa Garance » - SA d’HLM Phocéenne d’Habitations – Attribution d’une subvention,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_23,2013-04-12,7.5,finances locales/subventions,Opération de construction de 26 logements locatifs sociaux à Saint-Raphaël – Résidence «  Les Patios d’Agnès » - SA d’HLM Le Logis Familial Varois – Attribution d’une subvention,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_22,2013-04-12,3.1,domaine et patrimoine/acquisitions,Opération d’acquisition en vente en état futur d’achèvement de 50 logements locatifs sociaux à Saint-Raphaël – Résidence « Les Collines d’Estérel » - SA d’HLM Proletazur – Attribution d’une subvention,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_21,2013-04-12,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Approbation de la convention fixant les modalités d’application de la mise en jeu des garanties d’emprunts accordées à la SA d’HLM Proletazur,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_20,2013-04-12,9.1,autres domaines de compétences/autres domaines de compétences des communes,Mise en fourrière de véhicules – Délégation de service public simplifiée – Autorisation de lancer une procédure,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_19,2013-04-12,9.1,autres domaines de compétences/autres domaines de compétences des communes,Approbation du règlement du service public d’assainissement non collectif,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130412_18,2013-04-12,5.7,institutions et vie politique/intercommunalité,Guide de la commande publique applicable à l’ensemble des services de la communauté d’agglomération Var Estérel Méditerranée,,,SPREF0831,2013-04-23,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_36,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la SA D’HLM LE LOGIS FAMILIAL VAROIS pour l’opération d’acquisition en vente en état futur d’achèvement de 38 logements locatifs sociaux à Saint-Raphaël – Résidence Horizon 360,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_35,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la SA D’HLM LE LOGIS FAMILIAL VAROIS pour l’opération de construction de 23 logements locatifs sociaux à Saint-Raphaël – Résidence Océane,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_34,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la SA D’HLM LOGIREM pour l’opération d’acquisition en vente en état futur d’achèvement de 22 logements locatifs sociaux à Fréjus – Villa Savelli,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130222_33,2013-02-22,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la SA D’HLM PHOCEENNE D’HABITATIONS pour l’opération d’acquisition en vente en état futur d’achèvement de 8 logements locatifs sociaux à Fréjus – Villa Garance,,,SPREF0831,2013-03-04,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_28,2013-01-11,5.2,institutions et vie politique/fonctionnement des assemblées,Détermination du nombre de représentants du personnel appelés pour siéger au comité technique du personnel territorial,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_27,2013-01-11,5.3,institutions et vie politique/désignation des représentants,Détermination du nombre des membres du conseil de la Communauté d'Agglomération pour siéger au comité technique du personnel territorial,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_26,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Création d'un comité technique,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_25,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Contrat d'apprentissage dans le secteur public – Demande d'agrément,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_24,2013-01-11,4.5,fonction publique/régime indemnitaire,Régime indemnitaire,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_23,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Concession de logements par nécessité absolue de service,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_22,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Adhésion au régime d'assurance chômage,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_21,2013-01-11,7.10,finances locales/divers,Allocation aux parents d'enfants handicapés de moins de 20 ans,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_20,2013-01-11,7.10,finances locales/divers,Réversion des indemnités de fonctions faisant l'objet d'un écrêtement,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_19,2013-01-11,7.10,finances locales/divers,Frais de déplacement des élus – Remboursement,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_18,2013-01-11,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Autorisation de mandatement des dépenses d'investissement – Budget eau,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_17,2013-01-11,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Autorisation de mandatement des dépenses d'investissement – Budget principal,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_16,2013-01-11,9.1,autres domaines de compétences/autres domaines de compétences des communes,"Transfert des emprunts des villes de Roquebrune-sur-Argens, Puget-sur-Argens et des Adrets",,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_15,2013-01-11,5.4,institutions et vie politique/délégation de fonctions,Délégations du Président – Actions en justice,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_14,2013-01-11,5.4,institutions et vie politique/délégation de fonctions,Délégations de compétences à Monsieur le Président – Réalisation des emprunts,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_13,2013-01-11,5.4,institutions et vie politique/délégation de fonctions,Délégations de compétences à Monsieur le Président,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_12,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Schéma directeur territorial d'aménagement numérique du Var – Adhésion à la démarche engagée par le Conseil Général – Convention de participation,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20130111_11,2013-01-11,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Schéma directeur territorial d'aménagement numérique du Var – Adhésion à la démarche engagée par le Conseil Général – Convention de participation,,,SPREF0831,2013-01-18,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
